DATA	CAMINHO	"QTD GERAL
 LINHAS"	"LINHAS
SCRIPLETS"	"LINHAS
TAGLIB"	"LINHAS
HTML"	"LINHAS
SCRIPLETS
COMENTADAS"
2011-02-11 22:41:39	application/src/main/webapp/pages/application/reports/jsp/report_designer_datasource_view.jsp	164	0	4	141	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/reports/jsp/report_designer_params_add.jsp	208	1	4	184	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/reports/jsp/report_designer_params_list.jsp	154	2	4	129	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/reports/jsp/report_designer_params_view.jsp	185	0	4	162	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/reports/jsp/report_designer_paramsmap_listadd.jsp	159	2	4	134	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/reports/jsp/report_user_params.jsp	198	12	4	163	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/reports/jsp/reports.jsp	146	17	6	104	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/reports/jsp/reportsView.jsp	39	2	4	14	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/reports/jsp/viewReports.jsp	144	7	11	107	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/reports/jsp/viewReportsCategory.jsp	112	0	8	85	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/rolesandpermission/jsp/addrole.jsp	136	0	8	109	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/rolesandpermission/jsp/confirmdeleterole.jsp	106	0	7	80	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/rolesandpermission/jsp/managerole.jsp	149	0	8	122	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/rolesandpermission/jsp/viewroles.jsp	98	0	7	72	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/applyadjustment.jsp	148	0	9	120	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/applyadjustmentpreview.jsp	146	0	9	118	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/applypayment_savingsaccount.jsp	201	0	10	172	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/closesavingsaccount.jsp	195	0	10	165	20
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/continuecreatesavingsaccount.jsp	342	0	9	314	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/createsavingsaccount.jsp	157	0	9	129	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/createsavingsaccountconfirmation.jsp	99	0	5	75	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/createsavingsaccountpreview.jsp	311	0	8	284	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/editsavingsaccount.jsp	189	0	9	161	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/previewsavingsaccount.jsp	170	0	8	143	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/review_transaction_savings.jsp	216	0	9	188	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/reviewclosesavings.jsp	187	0	9	158	20
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/savingsaccountdepositduedetails.jsp	186	0	11	156	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/savingsaccountdetail.jsp	477	0	10	448	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/viewChangeLog.jsp	106	0	11	76	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/viewsavingsaccountactivity.jsp	84	0	9	56	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/viewsavingstrxnhistory.jsp	83	0	9	55	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/savings/jsp/viewstatuschangehistory.jsp	86	0	9	58	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/surveys/jsp/captureQuestionResponses.jsp	241	0	14	208	19
2011-02-11 22:41:39	application/src/main/webapp/pages/application/surveys/jsp/viewQuestionResponses.jsp	81	0	3	59	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/clientaccheader.jsp	67	0	4	44	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/error.jsp	31	0	3	9	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/footer.jsp	19	0	0	0	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/header.jsp	50	0	4	27	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/homeheader.jsp	50	0	4	27	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/homepagelayout.jsp	37	0	2	16	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/mainlayout.jsp	54	0	5	30	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/menulayout.jsp	37	0	2	16	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/nomenureport.jsp	31	0	2	10	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/nomenusearch.jsp	67	0	3	45	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/pageexpirederror.jsp	31	0	3	9	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/plainheader.jsp	50	0	4	27	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/reportsheader.jsp	50	0	4	27	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/search.jsp	57	0	4	34	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/searchlayout.jsp	34	0	1	14	19
2011-02-11 22:41:39	application/src/main/webapp/pages/framework/jsp/searchwithmenu.jsp	58	0	4	35	19
2011-02-11 20:51:02	application/src/main/webapp/pages/application/loan/jsp/createloanpreview.jsp	542	0	11	512	19
2011-02-11 20:51:02	application/src/main/webapp/pages/application/loan/jsp/schedulePreview.jsp	543	0	12	512	19
2011-02-11 20:40:30	application/src/main/webapp/pages/application/loan/jsp/statussearchresults.jsp	249	0	10	220	19
2011-02-11 10:03:03	application/src/main/webapp/pages/application/loan/jsp/createloanpreview.jsp	542	0	11	512	19
2011-02-11 09:59:42	application/src/main/webapp/pages/accounts/jsp/change_status.jsp	204	0	9	176	19
2011-02-11 08:07:17	application/src/main/webapp/pages/application/loan/jsp/schedulePreview.jsp	543	0	12	512	19
2011-02-11 06:04:53	application/src/main/resources/META-INF/resources/pages/accounts/jsp/change_status.jsp	204	0	9	176	19
2011-02-11 06:04:53	application/src/main/resources/META-INF/resources/pages/application/client/jsp/preview_ClientDetails.jsp	726	0	10	682	34
2011-02-11 06:04:53	application/src/main/resources/META-INF/resources/pages/application/customer/jsp/clients_accounts.jsp	157	0	7	131	19
2011-02-11 06:04:53	application/src/main/resources/META-INF/resources/pages/application/loan/jsp/loanaccountdetail.jsp	808	9	16	743	40
2011-02-11 06:04:53	application/src/main/resources/META-INF/resources/pages/application/meeting/jsp/updatemeeting.jsp	279	0	8	252	19
2011-02-11 06:04:53	application/src/main/resources/META-INF/resources/pages/application/office/jsp/CreateNewOffice.jsp	301	0	8	274	19
2011-02-11 06:04:53	application/src/main/resources/META-INF/resources/pages/application/office/jsp/edit_preview_office.jsp	218	0	8	191	19
2011-02-11 06:04:53	application/src/main/resources/META-INF/resources/pages/application/office/jsp/preview_new_office.jsp	252	0	8	225	19
2011-02-11 06:04:53	application/src/main/resources/META-INF/resources/pages/application/savings/jsp/savingsaccountdetail.jsp	477	0	10	448	19
2011-02-10 15:20:31	application/src/main/resources/META-INF/resources/pages/application/surveys/jsp/captureQuestionResponses.jsp	241	0	14	208	19
2011-02-10 15:20:31	application/src/main/resources/META-INF/resources/pages/application/surveys/jsp/viewQuestionResponses.jsp	81	0	3	59	19
2011-02-10 14:06:01	application/src/main/webapp/pages/application/group/jsp/creategroup.jsp	642	0	10	611	21
2011-02-10 11:06:37	application/src/main/webapp/pages/accounts/jsp/change_status.jsp	204	0	9	176	19
2011-02-10 09:47:58	application/src/main/webapp/pages/accounts/jsp/change_status.jsp	204	0	9	176	19
2011-02-09 12:24:19	application/src/main/webapp/pages/application/savings/jsp/savingsaccountdepositduedetails.jsp	186	0	11	156	19
2011-02-09 12:24:19	application/src/main/webapp/pages/application/savings/jsp/savingsaccountdetail.jsp	477	0	10	448	19
2011-02-09 05:10:52	application/src/main/resources/META-INF/resources/pages/application/client/jsp/customerPicture.jsp	106	0	8	78	20
2011-02-09 05:10:52	application/src/main/resources/META-INF/resources/pages/application/login/jsp/changePassword.jsp	142	0	4	119	19
2011-02-09 05:10:52	application/src/main/resources/META-INF/resources/pages/application/login/jsp/login.jsp	123	0	4	100	19
2011-02-08 10:09:10	application/src/main/webapp/pages/application/group/jsp/creategroup.jsp	643	0	10	612	21
2011-02-08 09:41:02	application/src/main/webapp/pages/application/loan/jsp/viewOriginalSchedule.jsp	118	0	11	88	19
2011-02-08 09:33:07	application/src/main/webapp/pages/application/group/jsp/creategroup.jsp	643	0	10	612	21
2011-02-08 08:05:15	application/src/main/webapp/pages/application/group/jsp/creategroup.jsp	643	0	10	612	21
2011-02-07 19:48:15	application/src/main/webapp/pages/application/office/jsp/CreateNewOffice.jsp	301	0	8	274	19
2011-02-07 19:48:15	application/src/main/webapp/pages/application/office/jsp/edit_preview_office.jsp	218	0	8	191	19
2011-02-07 19:48:15	application/src/main/webapp/pages/application/office/jsp/preview_new_office.jsp	252	0	8	225	19
2011-02-07 15:59:10	application/src/main/webapp/pages/application/office/jsp/CreateNewOffice.jsp	301	0	8	274	19
2011-02-07 15:59:10	application/src/main/webapp/pages/application/office/jsp/edit_preview_office.jsp	218	0	8	191	19
2011-02-07 15:59:10	application/src/main/webapp/pages/application/office/jsp/preview_new_office.jsp	252	0	8	225	19
2011-02-07 14:44:17	application/src/main/webapp/pages/application/client/jsp/preview_ClientDetails.jsp	726	0	10	682	34
2011-02-07 11:27:39	application/src/main/webapp/pages/application/client/jsp/preview_ClientDetails.jsp	726	0	10	682	34
2011-02-06 16:05:20	application/src/main/webapp/pages/application/customer/jsp/clients_accounts.jsp	157	0	7	131	19
2011-02-06 16:05:20	application/src/main/webapp/pages/application/loan/jsp/loanaccountdetail.jsp	808	9	16	743	40
2011-02-06 16:05:20	application/src/main/webapp/pages/application/meeting/jsp/updatemeeting.jsp	279	0	8	252	19
2011-02-06 16:05:20	application/src/main/webapp/pages/application/savings/jsp/savingsaccountdetail.jsp	477	0	10	448	19
2011-02-05 21:41:34	application/src/main/webapp/pages/application/customer/jsp/clients_accounts.jsp	157	0	7	131	19
2011-02-04 17:58:43	application/src/main/webapp/pages/application/loan/jsp/loanaccountdetail.jsp	808	9	16	743	40
2011-02-04 10:22:39	application/src/main/webapp/pages/application/meeting/jsp/updatemeeting.jsp	279	0	8	252	19
2011-02-03 22:42:26	accounting/src/main/resources/META-INF/resources/pages/accounting/jsp/processTallyXMLOutput.jsp	22	0	1	21	0
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/accounts/jsp/account_addnotes.jsp	130	0	8	103	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/accounts/jsp/account_notes.jsp	95	0	9	67	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/accounts/jsp/account_previewnotes.jsp	140	0	9	112	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/accounts/jsp/applyCharges.jsp	232	0	10	203	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/accounts/jsp/applyadjustment.jsp	288	0	9	179	100
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/accounts/jsp/applypayment.jsp	205	0	9	177	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/accounts/jsp/change_status.jsp	204	0	9	176	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/accounts/jsp/change_status_preview.jsp	162	0	10	133	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/accounts/jsp/reviewapplypayment.jsp	186	0	9	158	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/accounts/jsp/viewtrxnhistory.jsp	135	0	9	107	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/admin/jsp/admin.jsp	421	0	7	394	20
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/admindocument/jsp/admindocumentReport.jsp	30	0	4	7	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/admindocument/jsp/birtAdminDocumentUpload.jsp	221	0	8	194	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/admindocument/jsp/editBirtAdminDocumentUpload.jsp	221	0	8	194	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/admindocument/jsp/editPreviewBirtAdminDocumentUpload.jsp	178	0	8	151	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/admindocument/jsp/previewBirtAdminDocumentUpload.jsp	178	0	8	151	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/admindocument/jsp/viewAdministrativeDocuments.jsp	112	0	8	85	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/center/jsp/center_search.jsp	160	0	7	134	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/center/jsp/center_search_results.jsp	176	0	8	149	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/center/jsp/center_search_results_transfer_group.jsp	122	0	8	95	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/center/jsp/center_search_transfer_group.jsp	110	0	9	82	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/center/jsp/chooseOffice.jsp	140	0	8	112	20
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/center/jsp/createcenterconfirmation.jsp	122	0	8	95	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/center/jsp/createnewcenter.jsp	564	0	10	535	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/center/jsp/editcenter.jsp	407	0	10	350	47
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/center/jsp/previewcenter.jsp	387	0	10	358	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/center/jsp/previeweditcenter.jsp	264	0	9	235	20
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/center/jsp/viewCenterActivity.jsp	117	0	11	87	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/center/jsp/viewCenterDetails.jsp	650	0	11	612	27
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/center/jsp/viewChangeLog.jsp	106	0	11	76	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/center/jsp/view_centerchargesdetail.jsp	276	0	10	247	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/checklist/jsp/checklistDetails.jsp	143	0	12	112	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/checklist/jsp/create_checkList.jsp	277	0	11	247	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/checklist/jsp/editPreview_checkList.jsp	175	0	9	147	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/checklist/jsp/manage_checkList.jsp	278	0	11	248	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/checklist/jsp/preview_checkList.jsp	198	0	9	169	20
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/checklist/jsp/view_checkList.jsp	149	0	7	123	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/client/jsp/chooseOffice.jsp	156	0	8	129	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/client/jsp/choosebranch.jsp	111	0	9	83	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/client/jsp/client_creationConfirmation.jsp	139	0	6	114	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/client/jsp/confirmParentTransfer.jsp	126	0	9	98	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/client/jsp/confirmbranchtransfer.jsp	122	0	9	94	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/client/jsp/create_ClientFamilyInfo.jsp	393	0	11	363	19
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/client/jsp/create_ClientMfiInfo.jsp	435	0	9	399	27
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/client/jsp/create_ClientPersonalInfo.jsp	820	0	11	762	47
2011-02-03 22:42:26	application/src/main/resources/META-INF/resources/pages/application/client/jsp/edit_ClientFamilyInfo.jsp	337	0	8	310	19
